order_id,customer_id,order_date,product_number,country_iso
1d29336ba4d04a6aafb2b68e142bcb09,02f29a9f606c456a9e303d5b7a211117,2025-04-05,KUEMMEL_001,IT
019606c2d8f7728b90f37b5ecce3f781,018d5c24186373b1bc81ac8bcf545373,2025-04-05,FIOCCO5,IT
0196059675077116b72d9b2431405189,b991ac7ba699473294ef7f54db9be2ed,2025-04-05,FIOCCO5,IT
01960687021b726698fcefb22d087a44,01960686d0977188997ca4b107d4d988,2025-04-05,BURGER_006,NL
01960740a183738aaf01498c3be5367d,018e79eb1366716eb788578f0286cb1c,2025-04-05,SPEKU_001,IT
019604fc531c7201a8ed4a8af3fdef15,019604fb3a9271138b790321c2ece42e,2025-04-05,MEHL_011,IT
019607a3f03d722fbf580d91ae0fa4bf,019607a362c071ce94bdbbe26aec9e1f,2025-04-05,HAFER_008,IT
019604d3bee272518ab822e221e152bc,019343c31eee711d9ed0a3c3b565578e,2025-04-05,SOJA_002,IT
0196050ca80a70a6a63eab95697b08da,018e858bd61072c4a2aac8af9f5bf124,2025-04-05,SCHNITTE_002_T12,IT
0196057c846573428b9f027f701fb69e,01960572e3ee713f894b16d14d57f622,2025-04-05,STEAK_002,IT
019604ffb069723d9b8953eda3b9331b,019604fef57072aab03a62173eba4e88,2025-04-05,MUS_006,IT
019606541a9d73dca7a96103857b868f,0195ab2cbecf724ca514f52e6deb3c1c,2025-04-05,COOKIE_004_T12,IT
01960556c49d7169abe576895e723fa0,019239dcbd0172f399e4730140ca71cc,2025-04-05,PESTO_001,IT
9b7d3df77dd84a9f9980a5d133c9d307,ee989840636a4daab110f48fb142f3f6,2025-04-05,MUS_007,IT
01960706837b70ce8997864e14bae269,01960705c2e4728999ffeea1a2688655,2025-04-05,RIEGEL_011,IT
0196053e1e9372f4bd8715f2893db060,0196053d4675738bad5d0fbbd0ce867f,2025-04-05,PROTEIN_051,IT
019606315735705ca54220f9ac77c52a,018d4796159e70818204b68368561b74,2025-04-05,FLIPS_016,IT
01960748aa0871ffbdccd3754decc685,294689778cbd4fe2b5e3111cc8f69226,2025-04-05,BITE_002,NL
019605c36225706b92554c566bfc5a5f,019605c2f4ad7082949b084116bd2074,2025-04-05,OEL_012,IT
019607b06981729b82c679faf4e321ac,01953edfffb172879c7095d686ef421d,2025-04-05,KEKS_002,IT
019605e9ae7873aaafbd605d258b5ab3,b4825224631547729298508fd237fbc4,2025-04-05,ERDNUSS_003,IT
019606ed461e718f87f21ca287a8eea4,019606ea91b773669ed97de5970cb1d5,2025-04-05,BANA_001,IT
019607a992c67200ae152581023940b2,76a9277a8816465f8a43112e1250f778,2025-04-05,IT_MUS_144,IT
019607a3b6ae72c1918e56fd66939f76,580b9b431a94418dbcba5939fc3ed3af,2025-04-05,SCHNITTE_002_T12,IT
019607bb9780714a81ed007838caec0c,019607b53d3e724ca5e5c0d6d35b70e2,2025-04-05,BAS_003,IT
019605961d5b712891c8a768e9654d08,8aeef93722574212a28493aeeec2a96d,2025-04-05,CUPS_018_T12,IT
019604f10e2270b9a569f0eeffa2cffd,0191c7f5e23071d7af531a83a4f87b36,2025-04-05,NL_AUFSTR_036,NL
0196053e1e9372f4bd8715f2893db060,0196053d4675738bad5d0fbbd0ce867f,2025-04-05,SPACEKORO,IT
01960766b9ec73cfbdf42cd62552b689,27308f7b779b403cb1abf44c073fe36e,2025-04-05,KEKS_014,IT
01960414123172308570f608e9181676,96130b4491af42e3bbfadce245f4b0a5,2025-04-05,HAFER_001,IT
01960664d5e27320a363aa0960e40015,019451ac9b4e7388bfd6d5a64645aa78,2025-04-05,AMA_004,IT
019606b39e2d7115bd7fe05740918005,265deb51091244299497bc7d4ea59ccc,2025-04-05,NUDEL_001,IT
0196050856e073f3b0ee75a60e784a03,d741a1c80efa488a8361df64c2f37179,2025-04-05,MAND_014,IT
fdafc0d0c1da4712966207f8b2c9b5f8,315a9bb51a96497db1f01435200525b3,2025-04-05,MEDJO_024,IT
01960556c49d7169abe576895e723fa0,019239dcbd0172f399e4730140ca71cc,2025-04-05,SPAZIOGRIGIO5,IT
019606135c2572aabd5433cea92c0a53,019606103d5671279f08e56adf9b88db,2025-04-05,BLISS_017,IT
0196058491607179a1dd9f1c247250be,018d6187e8917034a24c614c8802f56e,2025-04-05,KEKS_014,IT
01960458dcf3714398230b90c0ff4107,019588cc693c71a797aa219c2bd09c6f,2025-04-05,WALNU_004,IT
0196073e6d4471419aee32db6f4e04ef,0196073e31ac722594ed00caea82fb9c,2025-04-05,CASHEW_003,IT
019606ed461e718f87f21ca287a8eea4,019606ea91b773669ed97de5970cb1d5,2025-04-05,MEDJO_023,IT
019606541a9d73dca7a96103857b868f,0195ab2cbecf724ca514f52e6deb3c1c,2025-04-05,HAFER_008_T4,IT
019605d9dee67257b162dfc14be85ca2,018d5ac3916970cf8b80548b9fbd8287,2025-04-05,INGEGNERIAVEGETALE,IT
019606a7f0aa71259dcb911c09827181,019606a770367237bcaed8496ec81312,2025-04-05,PROTEIN_063,NL
0196050c0ae7715692a278de4ea204a5,018c1c505aff739eb8ce21c3fd810aa4,2025-04-05,QUI_011,IT
01960721579f7055a03639d8527692d0,0196003160cd726fa319978d7fed0aeb,2025-04-05,BROT_003,IT
019606826a3671ddacf705498afc60d2,01960681b52c71a4a35c014d396b4848,2025-04-05,PFEFFER_003,NL
01960745fb89717fa994b9ec23595ef3,0195ffe232f771488d64d8da38912613,2025-04-05,BLISS_001,NL
01960490866e72f2832482692e0956bf,019604903edc7181881215a0ec985f0f,2025-04-05,MUS_064,NL
019605b5e70e7131af34e460006788c7,019605b4a11a7163982c37f5752f2fbd,2025-04-05,MATCHA_003,IT
0196065f8acf73ed84ef5b8f0993dbd1,0191c25981a9734f97970d985896b0ba,2025-04-05,WALNU_004,IT
0196060c13ff7393bb5c8ee6b9a02297,019605f7a0a473c3be6fe53891242ae0,2025-04-05,GRANOLA_004,IT
0196065c0e2273529bd7711f490879cc,0196065bd06b73918d2fcf60597facf3,2025-04-05,ERDNUSS_012,NL
019607c27520714b964599742e337142,019607c1eab37180a66115bf670a4e50,2025-04-05,SCHNITTE_002_T12,IT
01960666c4ad7059adf9bc70c911d825,0194c2a76a2c72b787fd203cc7069880,2025-04-05,PISTA_001,IT
019606ad5369717796977b90a1185c85,5281bbdb91be4a79b9733d167260b768,2025-04-05,PISTAZ_005,IT
019605c36225706b92554c566bfc5a5f,019605c2f4ad7082949b084116bd2074,2025-04-05,OLIVE_001,IT
019606135c2572aabd5433cea92c0a53,019606103d5671279f08e56adf9b88db,2025-04-05,PUREE_001,IT
019606841c4e707aba8051f12982218a,01960681b16571a989baa7870e42b95a,2025-04-05,PUREE_001,NL
019606bbd4e8723db5fe642bb4f9b0b1,01947aafbd1a71ec9b75b52556b81f05,2025-04-05,KIMCHI_001,IT
019606c105837148ae08774623f3a0b2,018fccfcf4557364982841e58b280da7,2025-04-05,REISW_005_T12,IT
019606210e9372ada8234669d9a099a6,019606207b7f71ff857e257c4358ec95,2025-04-05,CREME_026_ZW,IT
019605d5e8c471a39c711443863f1638,019605bafe4572f2afec4f59810b426d,2025-04-05,CINI_001,IT
019606b39e2d7115bd7fe05740918005,265deb51091244299497bc7d4ea59ccc,2025-04-05,NUDEL_003,IT
019605b4d4207367a9a75ffbcd8ad311,019605afe7327231b9875c221ce4ddb5,2025-04-05,MUS_006,IT
019606c105837148ae08774623f3a0b2,018fccfcf4557364982841e58b280da7,2025-04-05,CRIS_010,IT
019606c7a1b6718f83d9357f8bb1e040,c5701a1cffc743289d15cce91692ea80,2025-04-05,KOKOS_027,IT
0196058491607179a1dd9f1c247250be,018d6187e8917034a24c614c8802f56e,2025-04-05,PESTO_001,IT
0196061c78d1735f8c4399ca352220a3,25e4dde8db58432ca666524b98937bd7,2025-04-05,FLIPS_005,IT
01960517ffa0737ab080b0c7572f69cd,0194885ffff471dfa4ecaedd8593b8db,2025-04-05,BOHNE_023,IT
019604e64d8973c186dd3909d027cbe8,01952540341e70278ec0ebffb13aaef9,2025-04-05,MUS_128,IT
01960687021b726698fcefb22d087a44,01960686d0977188997ca4b107d4d988,2025-04-05,TOM_001,NL
0196058491607179a1dd9f1c247250be,018d6187e8917034a24c614c8802f56e,2025-04-05,KEKS_002,IT
01960574fe5473a5a2745735acf0c122,01960574caf67234a087a5d314a9ff42,2025-04-05,CHIPS_007,NL
01960646060e72639b8ab0ad81783fdf,0195ad913b5270068447fa695e6217fc,2025-04-05,FLIPS_016,IT
01960508117b70aabd060a29b6eef114,4403bdad169a4c26afdd51d95a9c3542,2025-04-05,DATT_038,IT
0196069ccad4732db3c1b9ad9756de54,0196069badab705bb9d014324146aaa6,2025-04-05,HUELSEN_025,IT
0196067d5a8e73e8a58436ea1f75d86a,72075de1767f47389743e62158cc52da,2025-04-05,FALAF_001,IT
019607889da670b8bea66dfb5ec53612,0192b0260ca372cc89c5d8058f32e42d,2025-04-05,KOKOS_036,IT
0196073e6d4471419aee32db6f4e04ef,0196073e31ac722594ed00caea82fb9c,2025-04-05,AUFSTR_025,IT
019606210e9372ada8234669d9a099a6,019606207b7f71ff857e257c4358ec95,2025-04-05,SOJA_002,IT
0196079ec6b273e99e546d8d6fb2de16,a0439c292e644e7b95e4a6f349a40b3f,2025-04-05,PESTO_001,IT
019605c6dc60712e9f02505d79b2df2f,0195b900856873cfb90d6bcb9ded1f09,2025-04-05,GEWUERZ_025,IT
019607c4ccf070f6a5e8dd1b0976c0e1,e1edc18ca6ef42f3956d42ab3561b3f1,2025-04-05,ERBSE_001,IT
019606b03588729381eed98f03377e8c,018c0b3535d1738b94c7a89e47e39965,2025-04-05,NL_AUFSTR_036,NL
0196062e345871c4a17eed78b02bd736,1647112af81f49558727c4c270495efa,2025-04-05,PESTO_001,IT
960ba26bd79748df992a994bc87d0ec5,3b779140517b436487ef54fde925c3d3,2025-04-05,CRIS_005,IT
0196045ac6297019bf03ab536b2df1e6,b411a1a9ec0c4f1fa98d8c8aa50d87c4,2025-04-05,BITE_002,IT
019604e64d8973c186dd3909d027cbe8,01952540341e70278ec0ebffb13aaef9,2025-04-05,MUS_016,IT
019607c46fac720bb0cae4d7dc0bee73,019607bc7471732790a722c1d3970645,2025-04-05,VPARM_001,IT
0196047eb89770879149a181d76b4266,8aea32531b74446681e89faf110ed3db,2025-04-05,VAN_004,IT
0196067d5a8e73e8a58436ea1f75d86a,72075de1767f47389743e62158cc52da,2025-04-05,MANG_003,IT
96ca2b217cb24527ba32dcb791b103d3,53770e4d726e45ca9b64cbe272ebc3a4,2025-04-05,MUS_071_T6,IT
019605e3a31673749cb7c6b201d0029b,0193f4fe4ffb708b80cbc89d0ff95009,2025-04-05,FIOCCO5,IT
019606a7f0aa71259dcb911c09827181,019606a770367237bcaed8496ec81312,2025-04-05,CUPS_018,NL
0196071b1612718687d4f49a305cc0cf,019173fbec497038a7812c527137ed63,2025-04-05,MUS_139,IT
019604f141d470559e5d749a5574c01f,019604f0ddf570e58b769fef62e7d815,2025-04-05,CREME_017,IT
0196062590d4707c9b568e1575163fe2,1a4fc897f58f44e2bc6ae5c9dfec6b89,2025-04-05,KUERBIS_006,IT
019605d2cdff72fcb40500287f2c4489,019605aade0273e5b3a0bf51652b2587,2025-04-05,PROTEIN_045,NL
0196057c846573428b9f027f701fb69e,01960572e3ee713f894b16d14d57f622,2025-04-05,SAUCE_005,IT
019607c497107018ac91b50f9d94f078,019447b5e8467117b0834e3018a8bf13,2025-04-05,REIS_001,IT
0196064ea9d770f39b9eb51aac939ba1,712d8bc83a054b56a34cee6c79545ced,2025-04-05,ZUCKER_013,IT
019606ca82e770dca64e70257031fabe,018d5c24186373b1bc81ac8bcf545373,2025-04-05,WALNU_001,IT
019603b7945e711490e424cc9de14fc3,7fb8ffa972da4b3dbdc0ccb358a5ba24,2025-04-05,KAKAO_001,IT
01960728531371ceb7a2c56d412501e8,0194eba148e872fda55b732002f5fa83,2025-04-05,BUCHKINDER,IT
50e5c299ba0f4a6f9b0b12451c52394b,eb8651c53835420fbd028c59e69971ae,2025-04-05,KOKOS_027,IT
019606785d2270149693643af6cfb7ab,019605b1c2a0719498084761687700e6,2025-04-05,PESTO_001,IT
01960745fb89717fa994b9ec23595ef3,0195ffe232f771488d64d8da38912613,2025-04-05,BLISS_015,NL
019604e7881670c38d0f4c445fc14cbf,01952a54d6f170c68cc809c7bf2cc3e0,2025-04-05,DATT_038,IT
019606d9898372549c9adedd5bb62681,019606d6fc6e73599888823cee6a8b9b,2025-04-05,PESTO_014,IT
0196053fd40070e59284067cb99da496,67cb6a70e7d94318bff5e08895eb7d4c,2025-04-05,PESTO_003_T6,IT
019605f8ad8f7206958fa63413cc1a45,019605f8442971b29d585cda43d99a3b,2025-04-05,RIEGEL_009,IT
0196067d5a8e73e8a58436ea1f75d86a,72075de1767f47389743e62158cc52da,2025-04-05,MUS_004,IT
0196063a70a572f2a4dbf8ac3f3cab78,019606207b7f71ff857e257c4358ec95,2025-04-05,CREME_026_ZW,IT
019606808009717da4278153c92fe9e0,018d277cada7731e9190eebbbbf8c24f,2025-04-05,MUS_007,IT
019605ab5cc3738e8daf3475a0214b92,019605aade0273e5b3a0bf51652b2587,2025-04-05,KIR_001,NL
01960541b01c709db400c424d076702d,019485fbd16070d2af35c8f524ffde13,2025-04-05,BLISS_021,IT
0196050c0ae7715692a278de4ea204a5,018c1c505aff739eb8ce21c3fd810aa4,2025-04-05,CUPS_016,IT
01960658a728704586666e1b79540371,018d9a16fc42706085aade72bdd08a1b,2025-04-05,SENF_001,IT
01960746493270bdb24aade897261c44,0196066bd2d372db9d5fd79eeaa62256,2025-04-05,QUI_011,IT
019607cec34e71cbbde2d8a974731661,018d4fd328ba73949b8a928753566fba,2025-04-05,WALNU_003,NL
019606c105837148ae08774623f3a0b2,018fccfcf4557364982841e58b280da7,2025-04-05,MUS_005,IT
019604f141d470559e5d749a5574c01f,019604f0ddf570e58b769fef62e7d815,2025-04-05,ERD_004,IT
0196069c0c987130915fe99fce0d458f,01960679778570ed9c99b0fa259d0f0e,2025-04-05,PROTEIN_003,IT
019606244d6771b5b1093d0d51a88d01,01960622e24b7365ab22e543476dc5a6,2025-04-05,CHI_001,IT
01960551cc90718ab96233335bde7b3d,0192393a9be773be87c379b583898288,2025-04-05,VPARM_001,IT
01960595d71272b7a7eae4cb6313d86d,a2151970b69f400292343116b48a755a,2025-04-05,PEKAN_003,IT
019606465d0970af8d1597e88dac7a4c,0195f765dbb670a195eae55ef80cf653,2025-04-05,PISTA_007,IT
0196073e6d4471419aee32db6f4e04ef,0196073e31ac722594ed00caea82fb9c,2025-04-05,PESTO_001,IT
019604abebd470d4afaf80f4f2f67d1a,01960492775e71e6afbb2e829263910b,2025-04-05,REISW_005,IT
019606315735705ca54220f9ac77c52a,018d4796159e70818204b68368561b74,2025-04-05,CHIPS_007,IT
0196060c13ff7393bb5c8ee6b9a02297,019605f7a0a473c3be6fe53891242ae0,2025-04-05,HAFER_001,IT
01960766b9ec73cfbdf42cd62552b689,27308f7b779b403cb1abf44c073fe36e,2025-04-05,WEIN_001,IT
019605b4651972f1a28ad216bda98d4f,019605b23972720d8e6544c0c022dccb,2025-04-05,BUN_001,IT
019606c7a1b6718f83d9357f8bb1e040,c5701a1cffc743289d15cce91692ea80,2025-04-05,KORO_012,IT
019606808009717da4278153c92fe9e0,018d277cada7731e9190eebbbbf8c24f,2025-04-05,VEPRO_002,IT
019604f89b1470ff89e63673f9bd4f2e,0193cb6417617254a0cce38cba2fcd00,2025-04-05,GRANOLA_003,IT
019607f1445173668147e696b77469ca,018d75c2ff99732bbbcc878ba46e3ebf,2025-04-05,GRANOLA_005,IT
01960694e2c971dea9b450b5e13eb274,635fe48ce0a444199e4c981540c1acc4,2025-04-05,PROTEIN_045_T12,NL
019605d2cdff72fcb40500287f2c4489,019605aade0273e5b3a0bf51652b2587,2025-04-05,ERD_011,NL
0196052b8de0703bac9e984e2bdb002d,1a7885fc426a4431b5ccda67d09c7dc9,2025-04-05,ELEFANTINO5,IT
0196061c78d1735f8c4399ca352220a3,25e4dde8db58432ca666524b98937bd7,2025-04-05,KUERBIS_006,IT
019605b4d4207367a9a75ffbcd8ad311,019605afe7327231b9875c221ce4ddb5,2025-04-05,MEHL_011,IT
0196068330c472bbbbbe61a638a11672,463cfde83e084e25a18365997070481f,2025-04-05,MACAP_001,IT
01960556c49d7169abe576895e723fa0,019239dcbd0172f399e4730140ca71cc,2025-04-05,IT_MUS_144,IT
0196077fef0c7223a290e91b7c4be305,0196077f5b4f7359b510edc4dab8dae9,2025-04-05,NUMIX_002,IT
019608056e487371a0900940ea923d61,01960804d25f711a9ce24308a4fc044d,2025-04-05,START_001,IT
0196053820a971a0be34725e658c004d,01960537ff2a71359c4a93e22c6d6140,2025-04-05,WALNU_004,NL
01960743aa0c702a8e8b26fece49f330,018f0ae8bf9e7156aba77343a1a97068,2025-04-05,BAS_003,IT
01960587e5bf70e587880043a185c06f,019605878b137218b9b80ac589b7cb58,2025-04-05,REISW_005,NL
01960763a0b571c793fbfaec7228f78e,019607624f9173f3b077e1d54861bde8,2025-04-05,BITE_001,IT
019606f9f7e673a78f8a08d487b00641,5721c94a560e4932a547b289a18caf8e,2025-04-05,CRACKER_026,IT
019605f8ad8f7206958fa63413cc1a45,019605f8442971b29d585cda43d99a3b,2025-04-05,KOKOS_008,IT
019604674361724e8cc329080362d126,01960465f60773579b430509361188b3,2025-04-05,MUS_007,IT
0196047eb89770879149a181d76b4266,8aea32531b74446681e89faf110ed3db,2025-04-05,MUS_007,IT
0196035c351071c7affb648180ebd321,0195eeedfaac7146a09f55380bcad260,2025-04-05,MEDJO_025,IT
0196046f1219707693a77bd541ba4586,0196046e343d715b9499b839e669b81f,2025-04-05,EMAIL-Sign-Up-IT-2,IT
019604abebd470d4afaf80f4f2f67d1a,01960492775e71e6afbb2e829263910b,2025-04-05,MIMANDAGIULIA,IT
01960555dbea723fb947033624a00683,fcf6c4a7fc46414b913bd4d0abf3fb86,2025-04-05,PROTEIN_065,IT
019607cec34e71cbbde2d8a974731661,018d4fd328ba73949b8a928753566fba,2025-04-05,BLISS_017,NL
01960745fb89717fa994b9ec23595ef3,0195ffe232f771488d64d8da38912613,2025-04-05,BLISS_017,NL
0196080b24517139ac7d37f54cd14548,019261d3b79b704286e3d360ff4cfb04,2025-04-05,KERNE_001,IT
019604f10e2270b9a569f0eeffa2cffd,0191c7f5e23071d7af531a83a4f87b36,2025-04-05,PEKAN_012,NL
0196062e345871c4a17eed78b02bd736,1647112af81f49558727c4c270495efa,2025-04-05,PROTEIN_065,IT
01960514f6ec7336b715fa34534abd8f,019605143fb07168b3bb1c67968d533c,2025-04-05,FLIPS_009,IT
0196045745e573b8932db52aa5a95bd9,019604568ef573fba7a7b37a659e371f,2025-04-05,PROTEIN_064,NL
01960551943e72c1a15749e60bedd0aa,018cf8e48fb3728191ecb84a3e21b169,2025-04-05,PESTO_001,IT
0196058491607179a1dd9f1c247250be,018d6187e8917034a24c614c8802f56e,2025-04-05,OLIVE_009,IT
0196061c78d1735f8c4399ca352220a3,25e4dde8db58432ca666524b98937bd7,2025-04-05,GEWUERZ_020,IT
019606b76674703ea56184cb8c5045a1,019606b6cb1f72a792e24a6dad0cae41,2025-04-05,GEWUERZ_022,IT
0196070d47a87055b3a6f95560afe144,0196070d0fcf721c94ff30b1ff8c3ac9,2025-04-05,PROTEIN_065,NL
019605d2cdff72fcb40500287f2c4489,019605aade0273e5b3a0bf51652b2587,2025-04-05,PBALL_001,NL
0196067635b3739788289a52581d12c7,01960675b4d3718b97e5fb94c623c8ea,2025-04-05,BLISS_025,NL
019606dc5bc47097b73d657d3f1aa780,019606dbcced716ca8cbe19ed5be3b2e,2025-04-05,DRINK_001,IT
019607c46fac720bb0cae4d7dc0bee73,019607bc7471732790a722c1d3970645,2025-04-05,CASHEW_003,IT
0196076d4e0670cbadab569e608b104c,0195399425587327978b40d7972cbf40,2025-04-05,KOKOS_015,IT
019606cf419c728b819978477fbcd244,e415841eafe347b6865c5770988959ed,2025-04-05,FLIPS_009,IT
019606417c7e738baf1ebb74a20a536a,f9ed55bcc00f448e9cd880f1900f4016,2025-04-05,KEKS_001,IT
019605fa86cf70c2b23520b94e5f1075,9ca230d2a536470bad7dc07c6792bebd,2025-04-05,PROTEIN_037,IT
0196067d5a8e73e8a58436ea1f75d86a,72075de1767f47389743e62158cc52da,2025-04-05,BAS_003,IT
0196062590d4707c9b568e1575163fe2,1a4fc897f58f44e2bc6ae5c9dfec6b89,2025-04-05,SCHOKO_001,IT
019605edcf3171dcbcdaeab13b4e6795,b175aeda4be94add8c091e69d442a9d2,2025-04-05,PESTO_001,IT
019606dc5bc47097b73d657d3f1aa780,019606dbcced716ca8cbe19ed5be3b2e,2025-04-05,CHIPS_007,IT
01960740a183738aaf01498c3be5367d,018e79eb1366716eb788578f0286cb1c,2025-04-05,TORTEL_001,IT
01960505c95972849398f3cc6962b170,0195b488849673a39b81ee55dd3b2ab4,2025-04-05,HAFER_008,IT
019605e99c6271a99998c5dd13caed63,0a74e819cfc1452eb2eca2d54817e594,2025-04-05,CREME_026_ZW,NL
0196061eeccc7201b4cb2f2e1c2fbf12,018fc08f02797330b5d3eefc6cdf9819,2025-04-05,MUS_007,IT
019605cd9ae971da95fb6f12bc7cb634,67b16c4bd9c94cbc97e76a8f72b7e470,2025-04-05,ERBSE_001,IT
01960551943e72c1a15749e60bedd0aa,018cf8e48fb3728191ecb84a3e21b169,2025-04-05,NUDEL_001,IT
01960542b8a4703ab777bd7e232e9505,02d3cc5961bf407bb2732cd36aeab609,2025-04-05,NUDEL_007,IT
019604f12790719aa7f60d14340d671c,c684d878926c47ffa7b2a5169299ae90,2025-04-05,PESTO_001,IT
0196066c0901700487c1c1ac11054916,b27cec1af10445f58fa15d768df63f56,2025-04-05,PROTEIN_053,IT
01960740a183738aaf01498c3be5367d,018e79eb1366716eb788578f0286cb1c,2025-04-05,KEKS_014,IT
0196047eb89770879149a181d76b4266,8aea32531b74446681e89faf110ed3db,2025-04-05,MUS_128,IT
019606ca82e770dca64e70257031fabe,018d5c24186373b1bc81ac8bcf545373,2025-04-05,ERBSE_001,IT
019606bbd4e8723db5fe642bb4f9b0b1,01947aafbd1a71ec9b75b52556b81f05,2025-04-05,MIMANDAGIULIA,IT
019605d2cdff72fcb40500287f2c4489,019605aade0273e5b3a0bf51652b2587,2025-04-05,CRACKER_028,NL
019605738c86735691e8775517d3e590,01959924ee487342b44909420f21d9b7,2025-04-05,MAND_026,IT
0196063f876b726b889bdf9da40779ce,0192901ce81370a28ad90de237e7eb7f,2025-04-05,MUS_005,NL
019604d464fa718283dbf76221797a31,019604d2ccb7717580ed3203b47bd41e,2025-04-05,FIOCCO5,IT
01960542b8a4703ab777bd7e232e9505,02d3cc5961bf407bb2732cd36aeab609,2025-04-05,PESTO_001,IT
019606465d0970af8d1597e88dac7a4c,0195f765dbb670a195eae55ef80cf653,2025-04-05,BURGER_005,IT
019607c46fac720bb0cae4d7dc0bee73,019607bc7471732790a722c1d3970645,2025-04-05,BOHNE_005,IT
019607df45f0716982c9de0f212bd87f,019607dd911f71f2a5414ce3d5095f8c,2025-04-05,CREME_017,IT
0196073ca9ed73aaab09c97ed446967a,0194e14817d0730c96de6e3fd5514035,2025-04-05,SUN30_001,IT
0196061230bb72e18d798a0941a9c5b1,32580e49fbeb4acfb9f5a2dec554a6fb,2025-04-05,HUELSEN_031,IT
01960595d71272b7a7eae4cb6313d86d,a2151970b69f400292343116b48a755a,2025-04-05,MANG_026,IT
019605ab5cc3738e8daf3475a0214b92,019605aade0273e5b3a0bf51652b2587,2025-04-05,ERD_011,NL
0196064c4290717e8441e6d129081e35,019606436fc97033b25a257a5eae5119,2025-04-05,REBBS,IT
01960763a0b571c793fbfaec7228f78e,019607624f9173f3b077e1d54861bde8,2025-04-05,BLISS_021,IT
019605738c86735691e8775517d3e590,01959924ee487342b44909420f21d9b7,2025-04-05,HUELSEN_034,IT
019606a29654709f87a728a306829744,0191901022097068b1ab911c9dcdf67b,2025-04-05,MAIS_005,IT
01960684612b717d8759ed3781421ccb,5a39b7a53b884975ab7205a3f8b7077e,2025-04-05,VEPRO_001,IT
019604c448fa73c191ea49e562cbbf3c,75181bcff6c54627beae91b07ab5b41c,2025-04-05,MUS_004_T6,IT
f40e57fed5544634999d032f9456a349,0f87eaa342754bbb9342a4899272c886,2025-04-05,CASCU_001,IT
01960763a0b571c793fbfaec7228f78e,019607624f9173f3b077e1d54861bde8,2025-04-05,FABYKORO,IT
019606839db47055ae568ca4654b4903,4581f96d249a46c78599474b8c3e6dcf,2025-04-05,MUS_135,IT
019605b4651972f1a28ad216bda98d4f,019605b23972720d8e6544c0c022dccb,2025-04-05,CHI_001,IT
019605d8bbed7370b5ca610b2fd2933f,019605d871147023a4a796eeba016067,2025-04-05,SOJA_017,NL
0196079d4e647289a70ec881a1074012,0191672449f0736192e6a496c1bb6e7f,2025-04-05,OEL_012,IT
01960508117b70aabd060a29b6eef114,4403bdad169a4c26afdd51d95a9c3542,2025-04-05,INCASODI,IT
019606a7783172c9b67b8809bd2345d9,019606a7171073e480599babdc5fd0b2,2025-04-05,PESTO_001,IT
019606a7783172c9b67b8809bd2345d9,019606a7171073e480599babdc5fd0b2,2025-04-05,CRACKER_028,IT
019606135c2572aabd5433cea92c0a53,019606103d5671279f08e56adf9b88db,2025-04-05,ANA_005,IT
01960595d71272b7a7eae4cb6313d86d,a2151970b69f400292343116b48a755a,2025-04-05,SENF_001,IT
01960542b8a4703ab777bd7e232e9505,02d3cc5961bf407bb2732cd36aeab609,2025-04-05,CHI_001,IT
01960495c2fc72ff81fffd834315b737,019604925a36715bae20f721d07111fb,2025-04-05,SOJA_001,IT
019607ea50797251aa8295d977a686d0,5877a926d34f4edb9200390534bac6b6,2025-04-05,MUS_005,IT
019605bade4771ca80ac996ac0de7469,019605aade0273e5b3a0bf51652b2587,2025-04-05,APRIK_005,NL
019608116c7072d5a4a3710eac802847,019608110ae172838881e00d9d3039a7,2025-04-05,AHORN_001,IT
019606a7783172c9b67b8809bd2345d9,019606a7171073e480599babdc5fd0b2,2025-04-05,PEKAN_010,IT
01960694e2c971dea9b450b5e13eb274,635fe48ce0a444199e4c981540c1acc4,2025-04-05,REISW_005,NL
0196075614bd7195a051238f1b25be06,01960755348771b1a36b6a3aad4f9e9b,2025-04-05,KEKS_001,IT
01960648f7cc739086f71b884f58683b,71aa235087d4499d8c0e9a0256e44d8e,2025-04-05,MACA_012,IT
01960746493270bdb24aade897261c44,0196066bd2d372db9d5fd79eeaa62256,2025-04-05,GOLDIE_001,IT
019607c1f485716c9d7c57f4f5ed3d7e,018d2de661817209a9bd8d644cd1d0ba,2025-04-05,LAURAFITKORO,IT
01960595d71272b7a7eae4cb6313d86d,a2151970b69f400292343116b48a755a,2025-04-05,KOKOS_040,IT
019605b92e1f7263a572dd312017f480,0195bf99efaa72a2948ff93ae963d019,2025-04-05,BITE_001,NL
019606dc5bc47097b73d657d3f1aa780,019606dbcced716ca8cbe19ed5be3b2e,2025-04-05,FLIPS_016,IT
019605c4d73072ec9a631fcb1aa7149c,019605c4902a72758488a322598d9326,2025-04-05,PROTEIN_037,IT
019606c2d8f7728b90f37b5ecce3f781,018d5c24186373b1bc81ac8bcf545373,2025-04-05,VAN_004,IT
01960658a728704586666e1b79540371,018d9a16fc42706085aade72bdd08a1b,2025-04-05,KOKOS_025_T12,IT
01960698b19d729390a76c68bf61786f,0196069838bf70c7992853337936af15,2025-04-05,PROTEIN_065_T12,IT
0196077fef0c7223a290e91b7c4be305,0196077f5b4f7359b510edc4dab8dae9,2025-04-05,PROTEIN_065,IT
